Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,1800,7.0   ,245   ,31.6  ,N/A  ,0.014   ,0.003   ,0.002   ,0.011   ,0.047   ,0.51    ,48      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,1900,3.6   ,313   ,28.0  ,N/A  ,0.027   ,0.009   ,0.002   ,0.018   ,0.025   ,0.95    ,50      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,2000,4.0   ,296   ,25.9  ,N/A  ,0.044   ,0.023   ,0.002   ,0.021   ,0.008   ,1.14    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,2100,3.6   ,307   ,25.4  ,N/A  ,0.057   ,0.033   ,0.003   ,0.024   ,0.005   ,1.60    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,2200,4.0   ,336   ,26.2  ,N/A  ,0.061   ,0.031   ,0.003   ,0.030   ,0.004   ,1.85    ,69      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,2300,4.6   ,359   ,26.6  ,N/A  ,0.026   ,0.005   ,0.004   ,0.021   ,0.010   ,1.01    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010106,2400,2.9   ,313   ,25.2  ,N/A  ,0.045   ,0.024   ,0.002   ,0.021   ,0.004   ,1.37    ,41      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0100,2.9   ,316   ,24.7  ,N/A  ,0.037   ,0.022   ,0.002   ,0.015   ,0.003   ,1.22    ,55      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0200,3.4   ,341   ,24.2  ,N/A  ,0.025   ,0.012   ,0.001   ,0.013   ,0.004   ,0.99    ,41      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0300,3.4   ,327   ,23.8  ,N/A  ,0.021   ,0.010   ,0.001   ,0.011   ,0.004   ,0.82    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0400,3.6   ,316   ,23.6  ,N/A  ,0.013   ,0.005   ,0.001   ,0.008   ,0.006   ,0.65    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0500,2.8   ,304   ,23.2  ,N/A  ,0.009   ,0.004   ,0.001   ,0.005   ,0.006   ,0.48    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0600,2.6   ,327   ,23.0  ,N/A  ,0.007   ,0.003   ,0.001   ,0.004   ,0.006   ,0.44    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0700,2.6   ,308   ,22.7  ,N/A  ,0.017   ,0.011   ,CAL     ,0.006   ,0.003   ,0.56    ,17      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0800,3.7   ,338   ,22.8  ,N/A  ,0.026   ,0.017   ,0.002   ,0.009   ,0.004   ,CAL     ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,0900,6.2   ,14    ,24.8  ,N/A  ,CAL     ,CAL     ,0.002   ,CAL     ,0.009   ,0.63    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1000,7.2   ,17    ,29.0  ,N/A  ,0.010   ,0.004   ,0.001   ,0.006   ,CAL     ,0.63    ,12      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1100,5.7   ,100   ,31.0  ,N/A  ,0.016   ,0.005   ,0.003   ,0.011   ,0.025   ,0.63    ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1200,8.4   ,174   ,30.9  ,N/A  ,0.012   ,0.002   ,0.008   ,0.010   ,0.041   ,0.52    ,45      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1300,6.2   ,145   ,33.2  ,N/A  ,0.006   ,0.001   ,0.004   ,0.005   ,0.049   ,0.41    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1400,7.3   ,136   ,34.6  ,N/A  ,0.003   ,0.001   ,0.002   ,0.002   ,0.046   ,0.30    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1500,9.6   ,172   ,34.1  ,N/A  ,0.003   ,0.001   ,0.002   ,0.002   ,0.044   ,0.28    ,10      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1600,9.0   ,201   ,32.6  ,N/A  ,0.006   ,0.001   ,0.001   ,0.005   ,0.037   ,0.35    ,15      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1700,8.8   ,210   ,32.0  ,N/A  ,0.005   ,0.001   ,0.001   ,0.004   ,0.037   ,0.34    ,19      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1800,9.0   ,225   ,32.2  ,N/A  ,0.007   ,0.002   ,0.001   ,0.005   ,0.032   ,0.38    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,1900,8.3   ,214   ,29.6  ,N/A  ,0.010   ,0.002   ,0.001   ,0.008   ,0.031   ,0.48    ,16      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,2000,4.7   ,210   ,27.2  ,N/A  ,0.022   ,0.005   ,0.002   ,0.017   ,0.021   ,0.80    ,34      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,2100,3.4   ,308   ,25.4  ,N/A  ,0.047   ,0.028   ,0.003   ,0.019   ,0.004   ,1.28    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,2200,3.4   ,314   ,25.3  ,N/A  ,0.047   ,0.030   ,0.002   ,0.017   ,0.003   ,1.19    ,35      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,2300,6.5   ,355   ,25.0  ,N/A  ,0.048   ,0.025   ,0.003   ,0.023   ,0.007   ,1.47    ,41      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010107,2400,8.5   ,4     ,24.9  ,N/A  ,0.014   ,0.000   ,0.001   ,0.014   ,0.024   ,0.74    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0100,7.2   ,343   ,24.7  ,N/A  ,0.005   ,0.000   ,0.001   ,0.005   ,0.030   ,0.44    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0200,5.4   ,342   ,24.3  ,N/A  ,0.005   ,0.000   ,0.001   ,0.005   ,0.023   ,0.39    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0300,3.4   ,331   ,24.0  ,N/A  ,0.005   ,0.000   ,0.001   ,0.005   ,0.018   ,0.39    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0400,2.4   ,314   ,23.5  ,N/A  ,0.005   ,0.001   ,0.001   ,0.004   ,0.012   ,0.35    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0500,3.3   ,314   ,23.3  ,N/A  ,0.003   ,0.001   ,0.001   ,0.002   ,0.012   ,0.33    ,15      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0600,3.4   ,312   ,22.8  ,N/A  ,0.006   ,0.002   ,CAL     ,0.004   ,0.009   ,0.38    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0700,2.2   ,304   ,22.3  ,N/A  ,0.019   ,0.011   ,0.002   ,0.008   ,0.004   ,CAL     ,16      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0800,2.4   ,314   ,22.3  ,N/A  ,CAL     ,CAL     ,0.003   ,CAL     ,0.002   ,1.79    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,0900,2.0   ,336   ,23.4  ,N/A  ,0.073   ,0.059   ,0.003   ,0.014   ,CAL     ,1.96    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1000,3.3   ,35    ,27.0  ,N/A  ,0.041   ,0.024   ,0.003   ,0.017   ,0.013   ,1.18    ,32      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1100,6.5   ,27    ,31.2  ,N/A  ,0.029   ,0.008   ,0.003   ,0.021   ,0.032   ,1.14    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1200,7.4   ,27    ,33.5  ,N/A  ,0.019   ,0.004   ,0.004   ,0.015   ,0.046   ,0.78    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1300,7.0   ,51    ,35.5  ,N/A  ,0.015   ,0.003   ,0.003   ,0.012   ,0.055   ,0.57    ,29      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1400,5.9   ,81    ,34.9  ,N/A  ,0.007   ,0.001   ,0.003   ,0.006   ,0.058   ,0.41    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1500,4.4   ,88    ,34.7  ,N/A  ,0.010   ,0.001   ,0.003   ,0.009   ,0.080   ,0.60    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1600,5.0   ,137   ,36.1  ,N/A  ,0.012   ,0.001   ,0.004   ,0.011   ,0.096   ,0.65    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1700,6.6   ,155   ,34.0  ,N/A  ,0.011   ,0.001   ,0.003   ,0.010   ,0.073   ,0.58    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1800,6.4   ,260   ,34.1  ,N/A  ,0.027   ,0.007   ,0.003   ,0.020   ,0.042   ,0.56    ,62      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,1900,3.5   ,298   ,29.2  ,N/A  ,0.032   ,0.007   ,0.004   ,0.025   ,0.018   ,0.96    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,2000,3.8   ,305   ,27.1  ,N/A  ,0.041   ,0.016   ,0.003   ,0.025   ,0.010   ,1.26    ,47      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,2100,3.9   ,305   ,25.5  ,N/A  ,0.056   ,0.031   ,0.003   ,0.025   ,0.005   ,1.45    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,2200,4.9   ,308   ,25.1  ,N/A  ,0.068   ,0.041   ,0.004   ,0.027   ,0.003   ,1.84    ,47      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,2300,4.8   ,307   ,25.0  ,N/A  ,0.072   ,0.046   ,0.007   ,0.026   ,0.002   ,1.86    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010108,2400,3.5   ,303   ,24.8  ,N/A  ,0.054   ,0.031   ,0.004   ,0.023   ,0.002   ,1.65    ,72      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0100,2.6   ,314   ,24.4  ,N/A  ,0.042   ,0.024   ,0.003   ,0.018   ,0.002   ,1.47    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0200,3.6   ,310   ,24.5  ,N/A  ,0.020   ,0.007   ,0.002   ,0.013   ,0.003   ,0.95    ,48      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0300,3.3   ,306   ,24.2  ,N/A  ,0.015   ,0.005   ,0.002   ,0.010   ,0.004   ,0.75    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0400,2.3   ,306   ,24.5  ,N/A  ,0.010   ,0.003   ,0.002   ,0.007   ,0.004   ,0.70    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0500,4.0   ,331   ,24.7  ,N/A  ,0.008   ,0.001   ,CAL     ,0.007   ,0.005   ,0.61    ,16      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0600,4.4   ,347   ,24.7  ,N/A  ,0.007   ,0.001   ,0.002   ,0.006   ,0.009   ,CAL     ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0700,2.8   ,300   ,23.8  ,N/A  ,CAL     ,CAL     ,0.002   ,CAL     ,0.002   ,0.84    ,30      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0800,2.1   ,328   ,23.8  ,N/A  ,0.063   ,0.057   ,0.003   ,0.006   ,CAL     ,1.61    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,0900,3.5   ,23    ,25.7  ,N/A  ,0.056   ,0.044   ,0.003   ,0.012   ,0.004   ,1.58    ,52      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1000,8.9   ,20    ,29.1  ,N/A  ,0.031   ,0.015   ,0.002   ,0.016   ,0.014   ,1.10    ,55      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1100,9.3   ,15    ,31.6  ,N/A  ,0.017   ,0.006   ,0.002   ,0.011   ,0.027   ,0.71    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1200,10.6  ,9     ,33.5  ,N/A  ,0.012   ,0.002   ,0.002   ,0.010   ,0.040   ,0.59    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1300,11.1  ,1     ,34.9  ,N/A  ,0.010   ,0.002   ,0.002   ,0.008   ,0.046   ,0.52    ,32      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1400,10.7  ,1     ,36.6  ,N/A  ,0.007   ,0.001   ,0.002   ,0.006   ,0.044   ,0.40    ,19      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1500,7.7   ,37    ,37.1  ,N/A  ,0.008   ,0.001   ,0.002   ,0.007   ,0.055   ,0.40    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1600,6.0   ,140   ,35.0  ,N/A  ,0.007   ,0.001   ,0.003   ,0.006   ,0.057   ,0.42    ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010109,1700,8.1   ,223   ,33.0  ,N/A  ,0.013   ,0.002   ,0.003   ,0.011   ,0.049   ,0.54    ,50      
